run_accession	experiment_title	sample_accession	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	last_updated	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sample_description	sra_galaxy	sample_prep_interval	fastq_md5	secondary_study_accession	experimental_protocol	read_count	study_title	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	sample_title	host_genotype	host_phenotype	environmental_medium	cultivar	instrument_model	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	base_count	library_strategy	restriction_site	serovar	investigation_type	location	library_source	sra_ftp	age	library_layout	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	tag	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	secondary_sample_accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	first_public	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source
SRR31271432	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521320	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							24861677							58	9525129;10815143	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/032/SRR31271432/SRR31271432											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/032/SRR31271432/SRR31271432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/032/SRR31271432/SRR31271432_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/032/SRR31271432/SRR31271432		b0b7a7b6e3b735150ccf825468332b93;d79adc6c51ae464a9ef605d32cf75ee6	SRP543826		335802	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 5 95%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			54567e36dd0a797f91949d0f4560a640		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/032/SRR31271432/SRR31271432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/032/SRR31271432/SRR31271432_2.fastq.gz					100570366	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/032/SRR31271432/SRR31271432		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/032/SRR31271432/SRR31271432_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/032/SRR31271432/SRR31271432_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_5_S159		2017-01-01			N3D7_Dd2_k13_5_S159_pairs_R1.fastq.gz						2017	ISG2-7		SUB14852943				Homo sapiens	ISG2-7	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 5 95%	SRX26650655	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271432	SRS23144506					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271433	NextSeq 500 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521192	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							25327385							4051125132	9844410;10988718	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/033/SRR31271433/SRR31271433											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31271433/SRR31271433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31271433/SRR31271433_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/033/SRR31271433/SRR31271433		3500c57e901af1a4a983e73097565787;6a4ec37afbff62d940c0246e0db1d348	SRP543826		276748	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of W2 D10 : 10 90%			Dried blood on filter paper		NextSeq 500							NextSeq 500 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			9417892070fe2a937a1747f612b83712		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31271433/SRR31271433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/033/SRR31271433/SRR31271433_2.fastq.gz					80810416	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/033/SRR31271433/SRR31271433		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/033/SRR31271433/SRR31271433_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/033/SRR31271433/SRR31271433_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			PARAV3_ENV_61722_sampledb_4051125132_DS4-DC4_100_PV4C1_A52_S635		2017-01-01			PARAV3_ENV_61722_sampledb_4051125132_DS4-DC4_100_PV4C1_A52_S635_pairs_R1.fastq.gz						2017	AAD1017ZANZ15		SUB14852943				Homo sapiens	AAD1017ZANZ15	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	W2 D10 : 10 90%	SRX26650654	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271433	SRS23144505					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271434	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521319	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							26484777							57	9351812;10498204	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/034/SRR31271434/SRR31271434											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31271434/SRR31271434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31271434/SRR31271434_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/034/SRR31271434/SRR31271434		c9e0a0f522abcc8812828e25a08cbc57;95f1018c9175f045464e6747e9e7f482	SRP543826		323525	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 50 50%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			0b840ef7e05a1f37a1bb957291bdf7f7		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31271434/SRR31271434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/034/SRR31271434/SRR31271434_2.fastq.gz					97063534	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/034/SRR31271434/SRR31271434		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/034/SRR31271434/SRR31271434_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/034/SRR31271434/SRR31271434_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_50_S155		2017-01-01			N3D7_Dd2_k13_50_S155_pairs_R1.fastq.gz						2017	ISG2-6		SUB14852943				Homo sapiens	ISG2-6	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 50 50%	SRX26650653	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271434	SRS23144504					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271435	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521318	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							32782766							56	11611722;13063638	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/035/SRR31271435/SRR31271435											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31271435/SRR31271435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31271435/SRR31271435_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/035/SRR31271435/SRR31271435		14e5e0dfaf38f1e8936bbc5ed303ec7b;c70d1cfbd70a900973cb0f24536d9e04	SRP543826		407045	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 40 60%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			4ce8a982df2e052b03e717e9ca4c5df2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31271435/SRR31271435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/035/SRR31271435/SRR31271435_2.fastq.gz					122145716	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/035/SRR31271435/SRR31271435		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/035/SRR31271435/SRR31271435_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/035/SRR31271435/SRR31271435_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_40_S156		2017-01-01			N3D7_Dd2_k13_40_S156_pairs_R1.fastq.gz						2017	ISG2-5		SUB14852943				Homo sapiens	ISG2-5	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 40 60%	SRX26650652	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271435	SRS23144503					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271436	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521317	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							26146182							55	10004552;11408705	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/036/SRR31271436/SRR31271436											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31271436/SRR31271436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31271436/SRR31271436_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/036/SRR31271436/SRR31271436		a379e284276b6439e26c1fe8116c73e8;275598806af0be83b533aa7dbe71e63d	SRP543826		349751	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 2 98%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			362a5fd6e658d64a0462bae2be73c15a		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31271436/SRR31271436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/036/SRR31271436/SRR31271436_2.fastq.gz					104834235	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/036/SRR31271436/SRR31271436		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/036/SRR31271436/SRR31271436_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/036/SRR31271436/SRR31271436_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_2_S160		2017-01-01			N3D7_Dd2_k13_2_S160_pairs_R1.fastq.gz						2017	ISG2-4		SUB14852943				Homo sapiens	ISG2-4	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 2 98%	SRX26650651	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271436	SRS23144502					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271437	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521316	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							24109508							54	8617696;9777663	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/037/SRR31271437/SRR31271437											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31271437/SRR31271437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31271437/SRR31271437_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/037/SRR31271437/SRR31271437		6c6ed2c16b253e9c815551e7d4f5204f;42920b755ec942b657ccd02c270bf5d9	SRP543826		297666	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 25 75%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			33ea05cc3c6e84ccf67e77ebdeddb079		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31271437/SRR31271437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/037/SRR31271437/SRR31271437_2.fastq.gz					89174108	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/037/SRR31271437/SRR31271437		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/037/SRR31271437/SRR31271437_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/037/SRR31271437/SRR31271437_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_25_S157		2017-01-01			N3D7_Dd2_k13_25_S157_pairs_R1.fastq.gz						2017	ISG2-3		SUB14852943				Homo sapiens	ISG2-3	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 25 75%	SRX26650650	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271437	SRS23144500					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271438	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521315	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							8128564							53	3236369;3664907	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/038/SRR31271438/SRR31271438											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31271438/SRR31271438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31271438/SRR31271438_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/038/SRR31271438/SRR31271438		120b2d7a5bbd1135b23e4d5618e4d9e3;dd760a2c7b2593477d493d0a5e9bd249	SRP543826		110576	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 1 99%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			4b8dacdd1b4abc1e6dbe12dc0335d3f3		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31271438/SRR31271438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/038/SRR31271438/SRR31271438_2.fastq.gz					33223510	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/038/SRR31271438/SRR31271438		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/038/SRR31271438/SRR31271438_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/038/SRR31271438/SRR31271438_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_1_S161		2017-01-01			N3D7_Dd2_k13_1_S161_pairs_R1.fastq.gz						2017	ISG2-2		SUB14852943				Homo sapiens	ISG2-2	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 1 99%	SRX26650649	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271438	SRS23144501					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271439	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521314	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							12445453							52	4644847;5548172	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/039/SRR31271439/SRR31271439											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/039/SRR31271439/SRR31271439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/039/SRR31271439/SRR31271439_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/039/SRR31271439/SRR31271439		1db98f4f5796a69eac72ecb325e4514d;d19f677da434bb57a8849ea8958f7850	SRP543826		166723	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 10 90%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			06fbd28a8de93de24340219f98a8914f		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/039/SRR31271439/SRR31271439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/039/SRR31271439/SRR31271439_2.fastq.gz					49698148	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/039/SRR31271439/SRR31271439		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/039/SRR31271439/SRR31271439_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/039/SRR31271439/SRR31271439_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_Dd2_k13_10_S158		2017-01-01			N3D7_Dd2_k13_10_S158_pairs_R1.fastq.gz						2017	ISG2-1		SUB14852943				Homo sapiens	ISG2-1	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 10 90%	SRX26650648	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271439	SRS23144499					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271440	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521313	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							148886314							51	49684393;57489956	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/040/SRR31271440/SRR31271440											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31271440/SRR31271440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31271440/SRR31271440_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/040/SRR31271440/SRR31271440		196f60029a62371f2df22ae3d9727c2b;a9ff27b439ca2e99e9e6af19a645c422	SRP543826		1808549	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		5 strain mixture control of HB3 FCR3 W2 U659 D10 : 20 15 10 5 50%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			58ed52ebfddd7a03bc622126430cce39		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31271440/SRR31271440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/040/SRR31271440/SRR31271440_2.fastq.gz					528947723	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/040/SRR31271440/SRR31271440		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/040/SRR31271440/SRR31271440_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/040/SRR31271440/SRR31271440_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			NQS2_-_QC2_10k_S250		2017-01-01			NQS2_-_QC2_10k_S250_pairs_R1.fastq.gz						2017	ISG1-11		SUB14852943				Homo sapiens	ISG1-11	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	HB3 FCR3 W2 U659 D10 : 20 15 10 5 50%	SRX26650647	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271440	SRS23144498					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271441	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521312	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							37154878							50	12676173;14486203	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/041/SRR31271441/SRR31271441											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31271441/SRR31271441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31271441/SRR31271441_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/041/SRR31271441/SRR31271441		5529ccf8c7d196b0f00326f85d78fb59;67f808471b950e8539442db33becf3ce	SRP543826		444210	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		5 strain mixture control of V1S FCR3 W2 U659 D6 : 20 15 10 5 50%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			5c68d78c9465880f398a06d5707f81dc		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31271441/SRR31271441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/041/SRR31271441/SRR31271441_2.fastq.gz					130872018	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/041/SRR31271441/SRR31271441		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/041/SRR31271441/SRR31271441_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/041/SRR31271441/SRR31271441_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			NQS1_-_QC2_10k_S249		2017-01-01			NQS1_-_QC2_10k_S249_pairs_R1.fastq.gz						2017	ISG1-10		SUB14852943				Homo sapiens	ISG1-10	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	V1S FCR3 W2 U659 D6 : 20 15 10 5 50%	SRX26650646	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271441	SRS23144497					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
